scenario_id,scenario_label,policy,month,reward_mean,reward_std,rule40_mean,rule40_std,n,reward_ci95,rule40_ci95
oracle_v1,Oracle v1,oracle_v1,49,-5.6539767587176275,0.0,-32.53956815185118,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,50,-10.649831568652958,0.0,-33.53377984501586,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,51,-5.601688828654394,0.0,-28.401690466315998,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,52,-10.597762472981614,0.0,-32.94939936577679,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,53,-10.586434886957178,0.0,-31.454204242798152,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,54,-10.55249976855781,0.0,-29.12790795803572,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,55,-5.533936873088945,0.0,-29.8932612161241,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,56,-10.534569401559729,0.0,-32.485915204801465,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,57,-5.51472440983272,0.0,-29.980961380613827,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,58,-7.517582919963269,0.0,-32.829056719982695,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,59,-12.524728155874262,0.0,-34.50205733749058,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,60,-7.494480101041199,0.0,-30.44511036313494,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,61,-12.50214467666277,0.0,-34.41293330193733,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,62,-7.4712901689855,0.0,-30.49545528517067,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,63,-12.478397896870513,0.0,-34.395909159660555,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,64,-5.426582735207603,0.0,-28.763661571907033,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,65,-5.4257624040235655,0.0,-33.309303993036345,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,66,-5.423077991688705,0.0,-33.64248575962892,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,67,-10.430596360656974,0.0,-34.96493506699288,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,68,-10.409304781080106,0.0,-32.03175764525558,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,69,-5.361133676580084,0.0,-29.40471867508034,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,70,-7.373167898109903,0.0,-34.26310434064717,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,71,-7.394062785203693,0.0,-35.5657214861391,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,72,-22.48215653666411,0.0,-42.256011566240026,0.0,1,0.0,0.0
